country,year,investment_pp,technology
ARM,2021,53010000.0,"Solar, PV"
ARM,2022,37000000.0,"Solar, PV"
ARM,2023,26000000.0,Natural Gas
AZE,2021,200000000.0,"Solar, PV"
AZE,2022,250000000.0,"Solar, PV"
AZE,2023,348000000.0,Wind
AZE,2024,358000000.0,Wind
AZE,2024,383000000.0,"Solar, PV"
AZE,2024,283000000.0,"Solar, PV"
BLR,2019,11300000.0,Biogas
BIH,2012,661900000.0,Coal
BIH,2019,59950000.0,Other
BIH,2020,78780000.0,Wind
BIH,2022,9480000.0,"Solar, PV"
BIH,2022,,"Solar, PV"
BIH,2023,485750000.0,"Solar, PV"
BGR,2010,16200000.0,"Solar, PV"
BGR,2010,7000000.0,"Solar, PV"
BGR,2010,143640000.0,Wind
BGR,2011,62400000.0,"Solar, PV"
BGR,2011,248100000.0,"Solar, PV"
BGR,2011,7100000.0,"Solar, PV"
BGR,2011,4000000.0,"Solar, PV"
BGR,2011,10000000.0,"Solar, PV"
BGR,2011,34600000.0,"Hydro, Small (<50MW)"
BGR,2011,203490000.0,"Solar, PV"
BGR,2012,47880000.0,Wind
BGR,2012,13000000.0,"Solar, PV"
BGR,2012,133000000.0,Wind
BGR,2012,11700000.0,"Solar, PV"
BGR,2012,7100000.0,"Solar, PV"
BGR,2012,19500000.0,"Solar, PV"
BGR,2012,7800000.0,"Solar, PV"
BGR,2012,37400000.0,"Solar, PV"
BGR,2012,235800000.0,"Solar, PV"
BGR,2012,37500000.0,"Solar, PV"
BGR,2012,,"Solar, PV"
BGR,2012,,"Solar, PV"
BGR,2013,165000000.0,Wind
BGR,2019,11590000.0,"Solar, PV"
BGR,2022,106390000.0,"Solar, PV"
BGR,2023,54660000.0,"Solar, PV"
BGR,2023,105000000.0,"Solar, PV"
BGR,2023,133479999.99999999,"Solar, PV"
BGR,2024,98080000.0,"Solar, PV"
BGR,2024,166620000.0,"Solar, PV"
BGR,2024,26860000.0,"Solar, PV"
GEO,2011,156500000.0,"Hydro, Large (>50MW)"
GEO,2011,156500000.0,"Hydro, Large (>50MW)"
GEO,2011,104000000.0,"Hydro, Large (>50MW)"
GEO,2015,417000000.0,"Hydro, Large (>50MW)"
GEO,2017,65000000.0,"Hydro, Large (>50MW)"
GEO,2019,14400000.0,Wind
GEO,2024,230000000.0,Wind
GEO,2024,2530000.0,"Hydro, Small (<50MW)"
GEO,2024,2690000.0,"Hydro, Small (<50MW)"
KAZ,2018,52400000.0,"Solar, PV"
KAZ,2019,75000000.0,"Solar, PV"
KAZ,2019,118000000.0,"Solar, PV"
KAZ,2019,33800000.0,"Solar, PV"
KAZ,2019,158100000.0,"Solar, PV"
KAZ,2019,10000000.0,"Solar, PV"
KAZ,2019,136200000.0,Wind
KAZ,2019,22500000.0,"Solar, PV"
KAZ,2020,61000000.0,"Solar, PV"
KAZ,2020,64480000.00000001,"Solar, PV"
KAZ,2020,140000000.0,Wind
KAZ,2021,27900000.0,"Solar, PV"
KAZ,2023,66530000.0,Wind
KAZ,2023,128000000.0,"Solar, PV"
KAZ,2024,240000000.0,Coal
XKX,2012,62100000.0,"Hydro, Small (<50MW)"
XKX,2012,424100000.0,Not Applicable
XKX,2019,128600000.0,Wind
XKX,2019,83130000.0,Wind
KGZ,2014,40000000.0,Not Applicable
KGZ,2023,117990000.0,"Hydro, Large (>50MW)"
KGZ,2024,7800000.0,"Hydro, Small (<50MW)"
KGZ,2024,210000000.0,"Solar, PV"
MNE,2015,154600000.0,Wind
MNE,2018,99750000.0,Wind
MKD,2013,14200000.0,"Hydro, Small (<50MW)"
MKD,2016,12030000.0,Biogas
MKD,2021,73840000.0,Wind
MKD,2021,1200000.0,"Solar, PV"
RUS,2010,5187000000.0,Not Applicable
RUS,2010,4795000000.0,Not Applicable
RUS,2011,,Not Applicable
RUS,2012,13000000.0,Biogas
RUS,2012,30000000.0,Biogas
RUS,2012,7677000.0,Biomass
RUS,2014,262000000.0,"Hydro, Large (>50MW)"
RUS,2015,94000000.0,Biomass
RUS,2015,94000000.0,Biomass
RUS,2015,94000000.0,Biomass
RUS,2016,48900000.0,"Solar, PV"
RUS,2016,158110000.0,"Solar, PV"
RUS,2017,8400000.0,"Solar, PV"
RUS,2017,25300000.0,"Solar, PV"
RUS,2017,127300000.0,"Solar, PV"
RUS,2018,145000000.0,Wind
RUS,2018,23700000.0,"Solar, PV"
RUS,2018,20000000.0,"Solar, PV"
RUS,2018,76850000.0,"Solar, PV"
RUS,2018,120000000.0,"Solar, PV"
RUS,2018,101870000.0,"Solar, PV"
RUS,2019,,Wind
RUS,2019,342040000.0,Wind
RUS,2019,44100000.0,"Solar, PV"
RUS,2019,163430000.0,"Solar, PV"
RUS,2019,102740000.0,Wind
RUS,2020,6120000.0,"Solar, PV"
RUS,2020,66000000.0,"Solar, PV"
RUS,2020,117000000.0,Wind
RUS,2020,179000000.0,Natural Gas
RUS,2020,111330000.0,Wind
RUS,2020,7500000.0,"Solar, PV"
RUS,2021,45000000.0,Wind
RUS,2021,8000000.0,"Solar, PV"
RUS,2021,32530000.0,"Solar, PV"
RUS,2021,1900000.0,"Solar, PV"
RUS,2021,13590000.0,"Solar, PV"
SRB,2012,7200000.0,Biogas
SRB,2012,4200000.0,"Hydro, Small (<50MW)"
SRB,2014,4000000.0,Waste
SRB,2014,558600000.0,Wind
SRB,2017,100000000.0,Wind
SRB,2017,354000000.0,Wind
SRB,2017,138800000.0,Wind
SRB,2017,225200000.0,Wind
SRB,2022,18460000.0,Wind
SRB,2023,168850000.0,Wind
SRB,2024,236640000.0,Wind
SRB,2024,24040000.0,"Solar, PV"
SRB,2024,156110000.0,Wind
TUR,2010,63400000.0,"Hydro, Small (<50MW)"
TUR,2010,57000000.0,"Hydro, Small (<50MW)"
TUR,2010,183000000.0,"Hydro, Small (<50MW)"
TUR,2010,119000000.0,"Hydro, Large (>50MW)"
TUR,2010,338000000.0,"Hydro, Large (>50MW)"
TUR,2010,1214000000.0,"Hydro, Large (>50MW)"
TUR,2010,58520000.0,"Hydro, Small (<50MW)"
TUR,2010,258500000.0,Not Applicable
TUR,2010,74600000.0,Wind
TUR,2010,227000000.0,Not Applicable
TUR,2010,65000000.0,"Hydro, Small (<50MW)"
TUR,2010,58060000.0,Wind
TUR,2010,79600000.0,"Hydro, Large (>50MW)"
TUR,2010,90000000.0,Wind
TUR,2010,230250000.0,Not Applicable
TUR,2010,99000000.0,Wind
TUR,2010,485000000.0,Not Applicable
TUR,2010,35600000.0,Wind
TUR,2010,940000000.0,Not Applicable
TUR,2010,80000000.0,"Hydro, Large (>50MW)"
TUR,2010,441500000.0,Not Applicable
TUR,2011,,Wind
TUR,2011,5060000.0,"Hydro, Small (<50MW)"
TUR,2011,1170000000.0,Not Applicable
TUR,2011,45000000.0,"Hydro, Small (<50MW)"
TUR,2011,314160000.0,Coal
TUR,2011,89100000.0,Wind
TUR,2011,66500000.0,Wind
TUR,2011,7400000.0,"Hydro, Small (<50MW)"
TUR,2011,40800000.0,"Hydro, Small (<50MW)"
TUR,2011,16970000.0,"Hydro, Small (<50MW)"
TUR,2011,52000000.0,Wind
TUR,2011,300000000.0,"Hydro, Large (>50MW)"
TUR,2011,7020000.0,"Hydro, Small (<50MW)"
TUR,2011,725000000.0,Natural Gas
TUR,2011,147000000.0,Wind
TUR,2011,18200000.0,Wind
TUR,2011,651000000.0,Natural Gas
TUR,2011,47000000.0,Wind
TUR,2011,259000000.0,"Hydro, Large (>50MW)"
TUR,2011,110000000.0,"Hydro, Large (>50MW)"
TUR,2011,65500000.0,"Hydro, Small (<50MW)"
TUR,2011,103500000.0,Wind
TUR,2011,1080000000.0,Natural Gas
TUR,2011,156500000.0,"Hydro, Large (>50MW)"
TUR,2011,90000000.0,Wind
TUR,2011,66500000.0,Wind
TUR,2011,13800000.0,"Hydro, Small (<50MW)"
TUR,2011,6600000.0,"Hydro, Small (<50MW)"
TUR,2011,300000000.0,"Hydro, Large (>50MW)"
TUR,2011,48100000.0,Wind
TUR,2011,75000000.0,Wind
TUR,2011,48100000.0,Wind
TUR,2011,97000000.0,Wind
TUR,2011,220000000.0,"Hydro, Large (>50MW)"
TUR,2011,400000000.0,"Hydro, Large (>50MW)"
TUR,2011,351000000.0,Natural Gas
TUR,2011,2760000.0,"Hydro, Small (<50MW)"
TUR,2011,49200000.0,Wind
TUR,2012,11800000.0,"Hydro, Small (<50MW)"
TUR,2012,,"Hydro, Small (<50MW)"
TUR,2012,,Wind
TUR,2012,99100000.0,"Hydro, Small (<50MW)"
TUR,2012,30750000.0,Wind
TUR,2012,,"Hydro, Small (<50MW)"
TUR,2012,,"Hydro, Large (>50MW)"
TUR,2012,92000000.0,Wind
TUR,2012,257000000.0,Wind
TUR,2012,299000000.0,Wind
TUR,2012,151300000.0,"Hydro, Large (>50MW)"
TUR,2012,1350000000.0,Coal
TUR,2012,31200000.0,Wind
TUR,2012,,"Hydro, Small (<50MW)"
TUR,2012,,"Hydro, Large (>50MW)"
TUR,2012,,Wind
TUR,2012,,"Hydro, Large (>50MW)"
TUR,2012,227000000.0,Wind
TUR,2012,33600000.0,"Hydro, Small (<50MW)"
TUR,2012,341000000.0,"Hydro, Large (>50MW)"
TUR,2013,19500000.0,Wind
TUR,2013,546000000.0,Not Applicable
TUR,2013,12500000.0,"Hydro, Small (<50MW)"
TUR,2013,24000000.0,Wind
TUR,2013,24000000.0,Wind
TUR,2013,128500000.0,Not Applicable
TUR,2013,12400000.0,Wind
TUR,2013,1960000000.0,Not Applicable
TUR,2013,387000000.0,Not Applicable
TUR,2013,120000000.0,Wind
TUR,2013,127200000.0,Wind
TUR,2013,900000000.0,Natural Gas
TUR,2013,1231000000.0,Not Applicable
TUR,2013,710000000.0,Natural Gas
TUR,2013,1223000000.0,Not Applicable
TUR,2013,985000000.0,Coal
TUR,2013,2248000000.0,Coal
TUR,2013,1725000000.0,Not Applicable
TUR,2013,118000000.0,Not Applicable
TUR,2013,1050000000.0,Coal
TUR,2014,123000000.0,Wind
TUR,2014,1000000000.0,Natural Gas
TUR,2014,100000000.0,Wind
TUR,2014,525000000.0,Wind
TUR,2014,350000000.0,Coal
TUR,2014,2300000.0,"Hydro, Small (<50MW)"
TUR,2014,1850000.0,"Hydro, Small (<50MW)"
TUR,2014,65000000.0,Wind
TUR,2014,10300000.0,"Hydro, Small (<50MW)"
TUR,2014,7576000000.0,Coal
TUR,2014,61000000.0,Wind
TUR,2014,168000000.0,Wind
TUR,2014,1090000000.0,Coal
TUR,2014,,Wind
TUR,2015,43500000.0,Wind
TUR,2015,940000000.0,Geothermal
TUR,2015,594570000.0,Natural Gas
TUR,2015,,"Hydro, Large (>50MW)"
TUR,2016,20000000.0,"Solar, PV"
TUR,2016,251900000.0,"Hydro, Large (>50MW)"
TUR,2016,625000000.0,"Hydro, Large (>50MW)"
TUR,2016,52500000.0,Wind
TUR,2016,76500000.0,
TUR,2016,40000000.0,Biomass
TUR,2016,,Wind
TUR,2016,929000000.0,"Hydro, Large (>50MW)"
TUR,2016,195200000.0,"Hydro, Large (>50MW)"
TUR,2016,23500000.0,"Solar, PV"
TUR,2016,22600000.0,"Hydro, Small (<50MW)"
TUR,2016,16700000.0,Wind
TUR,2016,401000000.0,"Hydro, Large (>50MW)"
TUR,2016,17800000.0,Wind
TUR,2016,9300000.0,Wind
TUR,2016,155000000.0,Wind
TUR,2016,,Wind
TUR,2017,45600000.0,Wind
TUR,2017,400000000.0,"Hydro, Large (>50MW)"
TUR,2017,50000000.0,Geothermal
TUR,2017,88600000.0,
TUR,2017,8900000.0,"Solar, PV"
TUR,2017,189000000.0,Geothermal
TUR,2017,15000000.0,Biogas
TUR,2018,370000000.0,Wind
TUR,2018,12210000.0,Wind
TUR,2018,15000000.0,Wind
TUR,2018,210300000.0,Geothermal
TUR,2018,350000000.0,Not Applicable
TUR,2019,300950000.0,"Hydro, Large (>50MW)"
TUR,2019,12000000.0,Wind
TUR,2019,350000000.0,Geothermal
TUR,2019,65000000.0,Wind
TUR,2019,55000000.0,Wind
TUR,2020,11800000.0,Wind
TUR,2020,14500000.0,Wind
TUR,2020,45150000.0,"Solar, PV"
TUR,2020,11250000.0,Biogas
TUR,2020,11250000.0,Biogas
TUR,2020,74000000.0,Wind
TUR,2020,183650000.0,Wind
TUR,2020,57370000.0,"Solar, PV"
TUR,2021,1110000000.0,"Solar, PV"
TUR,2021,24000000.0,Waste
TUR,2022,102000000.0,Wind
TUR,2022,400000000.0,Not Applicable
TUR,2023,86340000.0,Biomass
TUR,2023,110000000.0,Wind
TUR,2023,39480000.0,Wind
TUR,2023,198000000.0,Not Applicable
TUR,2024,152300000.0,Wind
TUR,2024,1012000000.0,Wind
TUR,2024,42000000.0,"Solar, PV"
TUR,2024,30000000.0,Wind
TUR,2024,24040000.0,"Solar, PV"
TUR,2024,145000000.0,"Solar, PV"
TUR,2024,271910000.0,"Solar, PV"
TUR,2024,29840000.0,Wind
UKR,2010,,Not Applicable
UKR,2010,74400000.0,Natural Gas
UKR,2010,,Natural Gas
UKR,2010,,Not Applicable
UKR,2010,,Coal
UKR,2010,237200000.0,Coal
UKR,2011,200000000.0,"Solar, PV"
UKR,2011,411800000.0,"Solar, PV"
UKR,2011,25000000.0,"Solar, PV"
UKR,2011,118400000.0,Wind
UKR,2011,5400000.0,"Solar, PV"
UKR,2012,168000000.0,"Solar, PV"
UKR,2012,,"Solar, PV"
UKR,2012,123000000.0,"Solar, PV"
UKR,2012,,"Solar, PV"
UKR,2012,167500000.0,"Solar, PV"
UKR,2012,,"Solar, PV"
UKR,2012,1000000.0,Not Applicable
UKR,2012,7700000.0,Not Applicable
UKR,2012,458000000.0,Wind
UKR,2012,4099999.9999999995,Not Applicable
UKR,2012,6300000.0,Not Applicable
UKR,2012,10500000.0,Not Applicable
UKR,2012,,Not Applicable
UKR,2012,16200000.0,Wind
UKR,2012,,"Solar, PV"
UKR,2012,7500000.0,"Solar, PV"
UKR,2012,600000.0,Not Applicable
UKR,2012,,Not Applicable
UKR,2012,3100000.0,Not Applicable
UKR,2012,2100000.0,Not Applicable
UKR,2012,2400000.0,Not Applicable
UKR,2017,16500000.0,"Solar, PV"
UKR,2017,8000000.0,"Solar, PV"
UKR,2018,18000000.0,"Solar, CPV"
UKR,2018,63830000.0,"Solar, PV"
UKR,2018,40860000.0,"Solar, PV"
UKR,2018,59100000.0,"Solar, PV"
UKR,2018,282000000.0,"Solar, PV"
UKR,2018,56620000.0,Wind
UKR,2018,104810000.0,Wind
UKR,2018,13000000.0,"Solar, PV"
UKR,2018,1200000.0,"Solar, PV"
UKR,2018,29800000.0,"Solar, PV"
UKR,2019,13850000.0,"Solar, PV"
UKR,2019,60600000.0,"Solar, PV"
UKR,2019,60240000.0,"Solar, PV"
UKR,2019,20350000.0,"Solar, PV"
UKR,2019,61610000.0,"Solar, PV"
UKR,2019,11290000.0,"Solar, PV"
UKR,2019,,Wind
UKR,2019,167650000.0,Wind
UKR,2019,139000000.0,"Solar, CPV"
UKR,2019,9820000.0,"Solar, PV"
UKR,2019,428450000.0,Wind
UKR,2019,376000000.0,"Solar, PV"
UKR,2020,15000000.0,"Solar, PV"
UKR,2021,1451000000.0,Wind
UZB,2019,12000000.0,"Solar, PV"
UZB,2020,120000000.0,"Solar, PV"
UZB,2021,1002000000.0,Natural Gas
UZB,2022,690000000.0,Wind
UZB,2022,662000000.0,Wind
UZB,2022,593400000.0,Wind
UZB,2023,400000000.0,"Solar, PV"
UZB,2023,315700000.0,"Solar, PV"
UZB,2023,194740000.0,"Solar, PV"
UZB,2023,118100000.0,Wind
UZB,2023,194200000.0,"Solar, PV"
UZB,2023,389200000.0,"Solar, PV"
UZB,2023,1082000000.0,Natural Gas
UZB,2024,533000000.0,"Solar, PV, N/A"
UZB,2024,65000000.0,Wind
UZB,2024,280000000.0,"Solar, PV, N/A"
UZB,2024,34200000.0,Wind
UZB,2024,35370000.0,"Solar, PV, N/A"
UZB,2024,118000000.0,Wind
UZB,2024,46000000.0,
UZB,2024,89000000.0,"Solar, PV"
ARG,2011,8800000.0,"Solar, PV"
ARG,2011,10000000.0,"Solar, PV"
ARG,2011,157000000.0,Wind
ARG,2012,10000000.0,"Solar, PV"
ARG,2012,81000000.0,Wind
ARG,2012,138000000.0,Wind
ARG,2012,261000000.0,Wind
ARG,2012,103000000.0,Wind
ARG,2013,211000000.0,Biogas
ARG,2013,778000000.0,Wind
ARG,2013,50000000.0,Biomass
ARG,2015,120000000.0,Biomass
ARG,2017,100000000.0,Natural Gas
ARG,2017,60000000.0,Biomass
ARG,2017,175000000.0,Wind
ARG,2017,50000000.0,"Solar, PV"
ARG,2017,60000000.0,Biomass
ARG,2017,152600000.0,Wind
ARG,2017,40000000.0,"Solar, PV"
ARG,2017,175000000.0,Natural Gas
ARG,2017,500000000.0,Natural Gas
ARG,2017,313500000.0,Natural Gas
ARG,2017,200000000.0,Wind
ARG,2018,80000000.0,Wind
ARG,2018,225000000.0,"Natural Gas, Steam"
ARG,2018,7000000.0,Waste
ARG,2018,75000000.0,"Solar, PV"
ARG,2018,49000000.0,Wind
ARG,2018,60150000.0,"Solar, PV"
ARG,2018,18000000.0,Waste
ARG,2018,2000000.0,Biogas
ARG,2018,103000000.0,"Solar, PV"
ARG,2018,40000000.0,Wind
ARG,2018,49000000.0,Biomass
ARG,2018,108000000.0,Wind
ARG,2018,13000000.0,Biomass
ARG,2018,188800000.0,Wind
ARG,2018,12000000.0,Biomass
ARG,2018,43200000.0,Biomass
ARG,2018,9000000.0,Biogas
ARG,2018,69670000.0,Wind
ARG,2019,234000000.0,"Solar, PV"
ARG,2019,165000000.0,Natural Gas
ARG,2019,175000000.0,Wind
ARG,2019,124000000.0,Wind
ARG,2019,475000000.0,Wind
ARG,2019,144000000.0,Wind
ARG,2019,138000000.0,Wind
ARG,2019,62000000.0,Wind
ARG,2019,200000000.0,Wind
ARG,2019,172400000.0,Wind
ARG,2019,171000000.0,Wind
ARG,2020,160000000.0,Wind
ARG,2022,171000000.0,Wind
ARG,2022,90000000.0,Wind
ARG,2022,120000000.0,Wind
ARG,2022,135000000.0,Steam
ARG,2023,260000000.0,Wind
ARG,2023,80000000.0,"Solar, PV"
ARG,2023,120000000.0,"Solar, PV"
ARG,2023,260000000.0,"Solar, PV, Wind"
ARG,2024,33000000.0,Wind
BRA,2010,255700000.0,Biomass
BRA,2010,114700000.0,Not Applicable
BRA,2010,226400000.0,Not Applicable
BRA,2010,,Biomass
BRA,2010,,Biomass
BRA,2010,42400000.0,Biomass
BRA,2010,356700000.0,Waste
BRA,2010,,"Hydro, Small (<50MW)"
BRA,2010,,"Hydro, Small (<50MW)"
BRA,2010,68100000.0,"Hydro, Small (<50MW)"
BRA,2010,67900000.0,Waste
BRA,2010,655000000.0,Not Applicable
BRA,2010,291100000.0,Not Applicable
BRA,2010,119100000.0,Not Applicable
BRA,2010,20100000.0,Not Applicable
BRA,2010,196700000.0,Natural Gas
BRA,2010,1109000000.0,Not Applicable
BRA,2010,6900000.0,"Hydro, Small (<50MW)"
BRA,2010,6100000.0,"Solar, PV"
BRA,2010,29000000.0,Not Applicable
BRA,2010,5700000.0,"Hydro, Small (<50MW)"
BRA,2010,83000000.0,Wind
BRA,2010,35000000.0,"Hydro, Small (<50MW)"
BRA,2010,455600000.0,Wind
BRA,2010,101000000.0,Biomass
BRA,2011,63000000.0,"Hydro, Small (<50MW)"
BRA,2011,53000000.0,Wind
BRA,2011,120000000.0,Wind
BRA,2011,70500000.0,Biomass
BRA,2011,112000000.0,Natural Gas
BRA,2011,180200000.0,Not Applicable
BRA,2011,11900000.0,"Hydro, Small (<50MW)"
BRA,2011,440500000.0,Wind
BRA,2011,80000000.0,"Hydro, Small (<50MW)"
BRA,2011,56100000.0,Biomass
BRA,2011,621500000.0,Wind
BRA,2011,54500000.0,Wind
BRA,2011,246700000.0,Wind
BRA,2011,45000000.0,Biomass
BRA,2011,63200000.0,"Hydro, Small (<50MW)"
BRA,2011,,Not Applicable
BRA,2011,431200000.0,Wind
BRA,2011,485000000.0,Wind
BRA,2011,528400000.0,Natural Gas
BRA,2011,246000000.0,Wind
BRA,2011,215600000.0,Wind
BRA,2011,45500000.0,Biomass
BRA,2011,13400000.0,Wind
BRA,2011,529000000.0,Biomass
BRA,2011,288300000.0,Natural Gas
BRA,2011,110000000.0,"Hydro, Small (<50MW)"
BRA,2011,190000000.0,Not Applicable
BRA,2011,177300000.0,Not Applicable
BRA,2011,796600000.0,Not Applicable
BRA,2011,93800000.0,Natural Gas
BRA,2011,250600000.0,Biomass
BRA,2011,919100000.0,Not Applicable
BRA,2011,162300000.0,Diesel
BRA,2011,1634300000.0,Natural Gas
BRA,2011,81800000.0,"Hydro, Small (<50MW)"
BRA,2011,290400000.0,Wind
BRA,2011,695600000.0,Wind
BRA,2011,236000000.0,Biomass
BRA,2011,102500000.0,"Hydro, Small (<50MW)"
BRA,2011,125000000.0,Biomass
BRA,2011,64000000.0,Biomass
BRA,2011,90000000.0,Not Applicable
BRA,2011,444000000.0,Wind
BRA,2011,46000000.0,Not Applicable
BRA,2011,125300000.0,Not Applicable
BRA,2011,62800000.0,Biomass
BRA,2011,106000000.0,Wind
BRA,2012,466000000.0,"Hydro, Large (>50MW)"
BRA,2012,35100000.0,Not Applicable
BRA,2012,62500000.0,Wind
BRA,2012,14800000000.0,"Hydro, Large (>50MW)"
BRA,2012,79800000.0,Biomass
BRA,2012,378200000.0,"Wind, Not Applicable"
BRA,2012,182300000.0,Wind
BRA,2012,14800000.0,"Hydro, Small (<50MW)"
BRA,2012,184900000.0,Biomass
BRA,2012,152300000.0,Wind
BRA,2012,92000000.0,Wind
BRA,2012,44600000.0,Not Applicable
BRA,2012,43100000.0,Not Applicable
BRA,2012,182300000.0,Wind
BRA,2012,364600000.0,Wind
BRA,2012,44600000.0,Not Applicable
BRA,2012,421600000.0,Wind
BRA,2012,428100000.0,"Hydro, Large (>50MW)"
BRA,2012,180600000.0,Not Applicable
BRA,2012,137700000.0,"Hydro, Small (<50MW)"
BRA,2012,1793000000.0,Not Applicable
BRA,2012,124900000.0,"Hydro, Small (<50MW)"
BRA,2012,179100000.0,Biomass
BRA,2012,137200000.0,Not Applicable
BRA,2012,306800000.0,Natural Gas
BRA,2012,143800000.0,Not Applicable
BRA,2012,44530000.0,Biomass
BRA,2012,6200000.0,Biomass
BRA,2012,7000000.0,"Hydro, Small (<50MW)"
BRA,2012,878400000.0,Wind
BRA,2012,,"Hydro, Small (<50MW)"
BRA,2012,25300000.0,"Hydro, Small (<50MW)"
BRA,2012,58300000.0,"Hydro, Small (<50MW)"
BRA,2012,208600000.0,Wind
BRA,2012,512299999.99999994,"Hydro, Large (>50MW)"
BRA,2012,265000000.0,Biomass
BRA,2012,24100000.0,"Hydro, Small (<50MW)"
BRA,2012,1896000000.0,"Hydro, Large (>50MW)"
BRA,2012,265000000.0,Wind
BRA,2012,35900000.0,"Hydro, Small (<50MW)"
BRA,2013,147100000.0,Wind
BRA,2013,228000000.0,Wind
BRA,2013,20500000.0,Not Applicable
BRA,2013,102000000.0,Wind
BRA,2013,32900000.0,Biomass
BRA,2013,143200000.0,Biomass
BRA,2013,42000000.0,Biomass
BRA,2013,91600000.0,Not Applicable
BRA,2013,9900000.0,Not Applicable
BRA,2013,127400000.0,"Hydro, Small (<50MW)"
BRA,2013,72400000.0,Biomass
BRA,2013,46400000.0,Wind
BRA,2013,214500000.0,Wind
BRA,2013,245700000.0,Wind
BRA,2013,368400000.0,Wind
BRA,2013,60800000.0,Wind
BRA,2013,115100000.0,Wind
BRA,2013,121100000.0,Wind
BRA,2013,203900000.0,Wind
BRA,2013,16300000.0,Biomass
BRA,2013,264200000.0,Not Applicable
BRA,2013,159300000.0,Wind
BRA,2013,417000000.0,Wind
BRA,2013,36800000.0,Biomass
BRA,2013,26400000.0,Biomass
BRA,2013,39900000.0,Biomass
BRA,2013,139800000.0,Not Applicable
BRA,2013,398900000.0,Not Applicable
BRA,2013,56500000.0,"Hydro, Small (<50MW)"
BRA,2013,159270000.0,Biomass
BRA,2013,108400000.0,Not Applicable
BRA,2013,175300000.0,Not Applicable
BRA,2013,421000000.0,Biomass
BRA,2013,764700000.0,Not Applicable
BRA,2013,91700000.0,Wind
BRA,2013,,Natural Gas
BRA,2013,83400000.0,Biomass
BRA,2013,195400000.0,Diesel
BRA,2013,117300000.0,Wind
BRA,2013,14100000.0,"Hydro, Small (<50MW)"
BRA,2013,64750000.0,Biomass
BRA,2013,152200000.0,Wind
BRA,2013,23400000.0,Biomass
BRA,2013,118000000.0,Wind
BRA,2013,297400000.0,"Hydro, Large (>50MW)"
BRA,2013,142000000.0,Wind
BRA,2013,302600000.0,Diesel
BRA,2013,80400000.0,Biomass
BRA,2014,199100000.0,Wind
BRA,2014,268000000.0,Wind
BRA,2014,468000000.0,"Hydro, Large (>50MW)"
BRA,2014,360000000.0,Wind
BRA,2014,81700000.0,Wind
BRA,2014,306400000.0,Wind
BRA,2014,267800000.0,Wind
BRA,2014,306400000.0,Wind
BRA,2014,132699999.99999999,Wind
BRA,2014,342900000.0,Wind
BRA,2014,9000000.0,Biomass
BRA,2014,64599999.99999999,Biomass
BRA,2014,15700000.0,Not Applicable
BRA,2014,74400000.0,Not Applicable
BRA,2014,21000000.0,"Hydro, Small (<50MW)"
BRA,2014,25200000.0,Not Applicable
BRA,2014,38800000.0,Wind
BRA,2014,210200000.0,Wind
BRA,2014,17000000.0,Biomass
BRA,2014,29100000.0,"Hydro, Small (<50MW)"
BRA,2014,63800000.0,Not Applicable
BRA,2014,18400000.0,Wind
BRA,2014,131199999.99999999,Wind
BRA,2014,696000000.0,Wind
BRA,2014,280100000.0,Wind
BRA,2014,65599999.99999999,Biomass
BRA,2014,695200000.0,"Hydro, Large (>50MW)"
BRA,2014,53500000.0,"Hydro, Small (<50MW)"
BRA,2014,42300000.0,Not Applicable
BRA,2014,9300000.0,"Hydro, Small (<50MW)"
BRA,2014,20500000.0,"Hydro, Small (<50MW)"
BRA,2014,82800000.0,Not Applicable
BRA,2014,,"Hydro, Large (>50MW)"
BRA,2014,,"Hydro, Large (>50MW)"
BRA,2014,95000000.0,Biomass
BRA,2014,103700000.0,Wind
BRA,2014,87500000.0,Wind
BRA,2014,20500000.0,"Hydro, Small (<50MW)"
BRA,2015,68800000.0,"Hydro, Small (<50MW)"
BRA,2015,92400000.0,Wind
BRA,2015,67400000.0,Not Applicable
BRA,2015,70400000.0,Wind
BRA,2015,53800000.0,Wind
BRA,2015,3280000.0,Diesel
BRA,2015,88000000.0,Not Applicable
BRA,2015,41800000.0,Wind
BRA,2015,61600000.0,Not Applicable
BRA,2015,20500000.0,"Hydro, Small (<50MW)"
BRA,2015,18000000.0,"Solar, PV"
BRA,2015,145800000.0,Wind
BRA,2015,209000000.0,Wind
BRA,2015,113700000.0,Wind
BRA,2015,35300000.0,Not Applicable
BRA,2015,55500000.0,Wind
BRA,2015,6400000.0,Biomass
BRA,2015,539600000.0,Coal
BRA,2015,299800000.0,Not Applicable
BRA,2015,30600000.0,Wind
BRA,2015,46400000.0,Biomass
BRA,2015,53400000.0,Not Applicable
BRA,2015,205000000.0,Wind
BRA,2015,5700000.0,"Hydro, Small (<50MW)"
BRA,2015,27800000.0,Wind
BRA,2015,82400000.0,Biomass
BRA,2015,226200000.0,Wind
BRA,2015,8300000.000000001,Not Applicable
BRA,2015,147500000.0,Wind
BRA,2015,65800000.0,"Hydro, Small (<50MW)"
BRA,2015,209800000.0,Wind
BRA,2015,108200000.0,Not Applicable
BRA,2015,124500000.0,Wind
BRA,2015,26600000.0,Wind
BRA,2015,80300000.0,"Hydro, Small (<50MW)"
BRA,2016,17700000.0,"Hydro, Small (<50MW)"
