Country,year,green_investment,green_share_value,country,resilience_score,Country Name,gdp_pc,rule_law,log_green,cluster
Jamaica,2017,60.0,0.1538461538461538,Jamaica,-0.7982266942041729,Jamaica,0.2770109013886146,0.9405199427762361,4.110873864173311,2
Jamaica,2018,64.0,1.0,Jamaica,-0.7982266942041729,Jamaica,0.31507837439881825,0.823189217529347,4.174387269895637,2
Jamaica,2022,24.3,1.0,Jamaica,-0.7982266942041729,Jamaica,0.3866205299252654,0.9894393028126816,3.2308043957334744,2
Jordan,2012,0.0,0.0,Jordan,-0.7982266942041729,Jordan,0.014444472512225573,1.557944255126314,0.0,2
Jordan,2013,290.0,0.2631578947368421,Jordan,-0.7982266942041729,Jordan,-0.020506933162651085,1.4462748443772715,5.673323267171493,2
Jordan,2014,191.0,1.0,Jordan,-0.7982266942041729,Jordan,-0.09979796601802568,1.4052484130822924,5.2574953720277815,2
Jordan,2015,428.0,1.0,Jordan,-0.7982266942041729,Jordan,-0.16896397074062286,1.4642603247023305,6.061456918928017,2
Jordan,2016,477.1,0.5011028253334734,Jordan,-0.7982266942041729,Jordan,-0.20063678890556055,1.5369691836812305,6.169819915632058,2
Jordan,2017,644.7,1.0,Jordan,-0.7982266942041729,Jordan,-0.1984537125417552,1.5927988201840262,6.4703349996324215,2
Jordan,2018,165.0,1.0,Jordan,-0.7982266942041729,Jordan,-0.2019015022150356,1.483444118401636,5.111987788356544,2
Jordan,2019,74.0,1.0,Jordan,-0.7982266942041729,Jordan,-0.20470614674264534,1.4618924393927248,4.31748811353631,2
Kazakhstan,2018,52.4,1.0,Kazakhstan,-0.6528376464399982,Kazakhstan,1.7461048393140062,0.2948424482691851,3.977810745966149,2
Kazakhstan,2019,553.5999999999999,1.0,Kazakhstan,-0.6528376464399982,Kazakhstan,1.8384194533668485,0.15564929141566358,6.318247133181678,2
Kazakhstan,2020,265.48,1.0,Kazakhstan,-0.6528376464399982,Kazakhstan,1.715713183143145,0.1913868432284496,5.585299193885424,2
Kazakhstan,2021,27.9,1.0,Kazakhstan,-0.6528376464399982,Kazakhstan,1.8048155712440839,0.07598734473454953,3.3638415951183864,2
Kazakhstan,2023,194.53,1.0,Kazakhstan,-0.6528376464399982,Kazakhstan,1.9724133961388428,0.2780631186767643,5.275713820338184,2
Kazakhstan,2024,0.0,0.0,Kazakhstan,-0.6528376464399982,Kazakhstan,2.093599997310575,0.26941082212839434,0.0,2
Kenya,2011,0.0,0.0,Kenya,0.6556637834375739,Kenya,-0.9411159070241556,-0.847362889384481,0.0,1
Kenya,2012,0.0,0.0,Kenya,0.6556637834375739,Kenya,-0.9336833444908228,-0.662590330982839,0.0,1
Kenya,2013,377.97,0.7078487555480645,Kenya,0.6556637834375739,Kenya,-0.9285861963988146,-0.5571542415253572,5.937457046276627,1
Kenya,2014,800.94,1.0,Kenya,0.6556637834375739,Kenya,-0.917995250581367,-0.12032814465502485,6.687033792100304,1
Kenya,2018,300.0,1.0,Kenya,0.6556637834375739,Kenya,-0.8757790535988008,-0.02793600080974064,5.707110264748875,1
Kenya,2019,220.2,1.0,Kenya,0.6556637834375739,Kenya,-0.8616144823609085,-0.13907229732173784,5.39906726964818,1
Kenya,2020,147.16,1.0,Kenya,0.6556637834375739,Kenya,-0.872125536602318,-0.18378624586368067,4.998292770897869,1
Kenya,2022,155.6,1.0,Kenya,0.6556637834375739,Kenya,-0.8321919003017229,0.17039150967079758,5.053694783556702,1
Kenya,2024,77.0,1.0,Kenya,0.6556637834375739,Kenya,-0.7996865460198114,0.07839619562224139,4.356708826689592,1
Lebanon,2016,0.0,0.0,Lebanon,-0.7982266942041729,Lebanon,0.9800518203761434,-0.812483461444084,0.0,1
Lesotho,2022,9.96,1.0,Lesotho,-0.7982266942041729,Lesotho,-1.0575842936797197,0.07722848271899077,2.3942522815198695,1
Lesotho,2024,2.3,1.0,Lesotho,-0.7982266942041729,Lesotho,-1.0507791793768066,0.21177610556947585,1.1939224684724346,1
Liberia,2010,0.0,,Liberia,-0.7982266942041729,Liberia,-1.1574881314795287,-0.9109692183116889,0.0,1
Madagascar,2020,19.0,1.0,Madagascar,-0.3620595509116488,Madagascar,-1.214950419943504,-0.8287557032490039,2.995732273553991,1
Madagascar,2022,29.72,1.0,Madagascar,-0.3620595509116488,Madagascar,-1.2104449548711769,-1.0780182594238452,3.4249139082794713,1
Madagascar,2023,48.0,1.0,Madagascar,-0.3620595509116488,Madagascar,-1.2083302629321573,-1.0515185992741791,3.8918202981106265,1
Malawi,2019,67.0,1.0,Malawi,-0.7982266942041729,Malawi,-1.1724900758791958,0.4460683442615468,4.219507705176107,1
Malawi,2022,27.6,1.0,Malawi,-0.7982266942041729,Malawi,-1.1751573172591714,0.6517303516365429,3.353406717825807,1
Malaysia,2011,24.0,1.0,Malaysia,-0.6528376464399982,Malaysia,1.09019778540835,1.4667281028956205,3.2188758248682006,2
Malaysia,2012,193.9,1.0,Malaysia,-0.6528376464399982,Malaysia,1.1798343681478862,1.69835621483029,5.272486606513515,2
Malaysia,2013,41.0,0.0319563522992985,Malaysia,-0.6528376464399982,Malaysia,1.2533112465416216,1.5890728651076729,3.7376696182833684,2
Malaysia,2014,52.0,1.0,Malaysia,-0.6528376464399982,Malaysia,1.3622269692030493,1.7048698888635514,3.970291913552122,2
Malaysia,2015,15.5,0.0057610109645047,Malaysia,-0.6528376464399982,Malaysia,1.4509229895664426,1.4104638674832939,2.803360380906535,2
Malaysia,2016,22.0,1.0,Malaysia,-0.6528376464399982,Malaysia,1.5239719971407928,1.374855230854042,3.1354942159291497,2
Malaysia,2017,365.3,1.0,Malaysia,-0.6528376464399982,Malaysia,1.6373261461937674,1.4483803119240242,5.903452669784769,2
Malaysia,2018,143.25,1.0,Malaysia,-0.6528376464399982,Malaysia,1.7287623355836108,1.806893303591098,4.971547905388209,2
Malaysia,2019,95.03,1.0,Malaysia,-0.6528376464399982,Malaysia,1.8133664605229514,1.9278118805649076,4.564660642649882,2
Malaysia,2021,494.5,0.3713856552760045,Malaysia,-0.6528376464399982,Malaysia,1.6646339524696843,1.8419693074592456,6.205567353770043,2
Malaysia,2022,47.66,1.0,Malaysia,-0.6528376464399982,Malaysia,1.8967798477570055,1.8273764804895234,3.8848573373553763,2
Malaysia,2023,130.79,1.0,Malaysia,-0.6528376464399982,Malaysia,1.9701009237255362,1.8420855571506336,4.881209746655798,2
Malaysia,2024,19.32,1.0,Malaysia,-0.6528376464399982,Malaysia,2.0967805832378708,1.9421027017498596,3.011605622710281,2
Maldives,2022,0.0,,Maldives,-0.7982266942041729,Maldives,1.8240616875740514,1.391557898776993,0.0,2
Mali,2017,0.0,0.0,Mali,-0.7982266942041729,Mali,-1.0832895705476042,-0.5891402799138555,0.0,1
Mali,2018,104.5,1.0,Mali,-0.7982266942041729,Mali,-1.079123643044307,-0.5822737241379277,4.658710952916121,1
Mali,2020,128.0,1.0,Mali,-0.7982266942041729,Mali,-1.085073008393144,-0.7711269650163687,4.859812404361672,1
Mali,2021,56.0,1.0,Mali,-0.7982266942041729,Mali,-1.0850894552378216,-0.8841226681199705,4.04305126783455,1
Mauritius,2014,69.5,1.0,Mauritius,-0.7982266942041729,Mauritius,1.3501912768947149,3.357311773060284,4.255612709818223,2
Mauritius,2023,23.17,1.0,Mauritius,-0.7982266942041729,Mauritius,1.9420837314693171,2.674552472658376,3.1851121947153915,2
Mexico,2010,439.7,1.0,Mexico,0.6556637834375739,Mexico,1.3759053661296834,-0.023840606568039848,6.088364371847941,0
Mexico,2011,787.0,0.652029826014913,Mexico,0.6556637834375739,Mexico,1.429902481379717,-0.2748092727442091,6.669498089857879,0
Mexico,2012,2129.5,1.0,Mexico,0.6556637834375739,Mexico,1.489596795962094,-0.22164766830367968,7.664111972939967,0
Mexico,2013,1981.6,1.0,Mexico,0.6556637834375739,Mexico,1.476938281883813,-0.3428808898057436,7.5921643935987975,0
Mexico,2014,1386.7,1.0,Mexico,0.6556637834375739,Mexico,1.512703038539017,-0.19454746053639083,7.235402979376965,0
Mexico,2016,295.0,1.0,Mexico,0.6556637834375739,Mexico,1.5814815247561713,-0.3890118354200315,5.69035945432406,0
Mexico,2017,3729.4,0.6253395486099467,Mexico,0.6556637834375739,Mexico,1.6084329875296521,-0.5326732628838557,8.224270745494112,0
Mexico,2018,3597.65,1.0,Mexico,0.6556637834375739,Mexico,1.6382237054398772,-0.7082190035690485,8.188314054114118,0
Mexico,2019,2717.21,1.0,Mexico,0.6556637834375739,Mexico,1.5985136058720244,-0.8687545980115826,7.907728854419638,0
Mexico,2020,211.5,1.0,Mexico,0.6556637834375739,Mexico,1.3312831385948578,-1.123458648167975,5.358941988364472,0
Mexico,2021,448.46,1.0,Mexico,0.6556637834375739,Mexico,1.473859761549071,-1.211281237588773,6.108046862187846,0
Mexico,2023,14.65,1.0,Mexico,0.6556637834375739,Mexico,1.6273321042378608,-1.333016491380945,2.750470916986162,0
Mexico,2024,551.0,1.0,Mexico,0.6556637834375739,Mexico,1.6438850359610633,-1.5083207718811051,6.313548046277095,0
Mongolia,2012,120.0,1.0,Mongolia,-0.6528376464399982,Mongolia,-0.37834195006643734,0.609695041001927,4.795790545596741,2
Mongolia,2016,128.0,1.0,Mongolia,-0.6528376464399982,Mongolia,-0.23393289250727942,0.8158641495387569,4.859812404361672,2
Mongolia,2017,120.0,1.0,Mongolia,-0.6528376464399982,Mongolia,-0.19397398109075242,0.7577824093161316,4.795790545596741,2
Mongolia,2018,54.0,1.0,Mongolia,-0.6528376464399982,Mongolia,-0.12819205129465105,0.7335730499777126,4.007333185232471,2
Mongolia,2019,18.7,1.0,Mongolia,-0.6528376464399982,Mongolia,-0.08370348320152703,0.6784793093296354,2.9806186357439426,2
Montenegro,2015,154.6,1.0,Montenegro,-0.7982266942041729,Montenegro,0.5182538431347653,1.11798447208591,5.047288611744291,2
Montenegro,2018,99.75,1.0,Montenegro,-0.7982266942041729,Montenegro,0.7316415048609531,1.2973459363620214,4.612642200826793,2
Morocco,2011,342.75,1.0,Morocco,-0.07128145538329948,Morocco,-0.5050871772816141,0.26844405855937054,5.839914648980781,1
Morocco,2012,467.0,0.2484042553191489,Morocco,-0.07128145538329948,Morocco,-0.49124278107431296,0.3840813392970787,6.148468295917647,2
Morocco,2013,1438.0,1.0,Morocco,-0.07128145538329948,Morocco,-0.4679135724045531,0.1501454195509288,7.271703706887368,1
Morocco,2014,0.0,0.0,Morocco,-0.07128145538329948,Morocco,-0.4554092841768788,0.29025261835779853,0.0,1
Morocco,2015,1900.0,1.0,Morocco,-0.07128145538329948,Morocco,-0.4280191165821193,0.2988225156483874,7.550135342488429,1
Morocco,2017,220.0,1.0,Morocco,-0.07128145538329948,Morocco,-0.4001643979742088,0.29280188635431187,5.3981627015177525,1
Morocco,2018,261.86,1.0,Morocco,-0.07128145538329948,Morocco,-0.3822293426176848,0.399982282904541,5.571621571053862,2
Morocco,2019,25.8,1.0,Morocco,-0.07128145538329948,Morocco,-0.3648837767472478,0.4113946937891311,3.288401887516811,2
Morocco,2020,1038.77,1.0,Morocco,-0.07128145538329948,Morocco,-0.4440140629921444,0.42336736880417614,6.946754813831147,2
Morocco,2022,167.92000000000002,1.0,Morocco,-0.07128145538329948,Morocco,-0.3735028382555095,0.11370167627419338,5.129425230065743,1
Mozambique,2013,0.0,0.0,Mozambique,-0.6528376464399982,Mozambique,-1.1755161494067825,-1.0275753356398385,0.0,1
Mozambique,2014,0.0,0.0,Mozambique,-0.6528376464399982,Mozambique,-1.1680399585241044,-0.934623837118656,0.0,1
Mozambique,2017,84.0,0.2352941176470588,Mozambique,-0.6528376464399982,Mozambique,-1.1584664343267934,-1.1345639977704014,4.442651256490317,1
Mozambique,2019,56.0,1.0,Mozambique,-0.6528376464399982,Mozambique,-1.1588300540571543,-1.0749759466881461,4.04305126783455,1
Mozambique,2020,40.0,1.0,Mozambique,-0.6528376464399982,Mozambique,-1.1661509282900684,-1.247716234052558,3.713572066704308,1
Mozambique,2021,652.3,1.0,Mozambique,-0.6528376464399982,Mozambique,-1.1671877757365574,-1.2664039871623698,6.482036441846705,1
Mozambique,2023,30.0,1.0,Mozambique,-0.6528376464399982,Mozambique,-1.1607678368253262,-1.3882294775707174,3.4339872044851463,1
Mozambique,2024,270.0,1.0,Mozambique,-0.6528376464399982,Mozambique,-1.1621630906897351,-1.602893894750083,5.602118820879701,1
Myanmar,2013,0.0,0.0,Myanmar,-0.7982266942041729,Myanmar,-1.0410640750543119,-1.7634801244125433,0.0,1
Myanmar,2017,0.0,0.0,Myanmar,-0.7982266942041729,Myanmar,-0.9642372989254568,-1.36417895179591,0.0,1
Myanmar,2018,293.0,1.0,Myanmar,-0.7982266942041729,Myanmar,-0.9437199258351563,-1.5536044134573717,5.683579767338681,1
Namibia,2017,51.37,1.0,Namibia,-0.7982266942041729,Namibia,-0.04356217482488172,1.6551575646988994,3.9583339082913964,2
Namibia,2018,77.0,1.0,Namibia,-0.7982266942041729,Namibia,-0.0655976405338574,1.5694461937874973,4.356708826689592,2
Namibia,2024,20.0,1.0,Namibia,-0.7982266942041729,Namibia,-0.1713930388538754,1.9023296192041916,3.044522437723423,2
Nepal,2010,43.6,1.0,Nepal,-0.5074485986758235,Nepal,-1.1287418438796932,-1.0342925001303545,3.7977338590260183,1
Nepal,2011,21.3,1.0,Nepal,-0.5074485986758235,Nepal,-1.1225719630238,-0.8732221865309668,3.104586678466073,1
Nepal,2012,0.0,,Nepal,-0.5074485986758235,Nepal,-1.1131249028234098,-0.22144994218339922,0.0,1
Nepal,2014,158.89999999999998,1.0,Nepal,-0.5074485986758235,Nepal,-1.09250617967482,-0.1785314174300702,5.074548619839908,1
Nepal,2016,26.07,1.0,Nepal,-0.5074485986758235,Nepal,-1.084264060261327,-0.15638863308173703,3.29842610362621,1
Nepal,2017,151.1,1.0,Nepal,-0.5074485986758235,Nepal,-1.062109980018204,0.12579887969196651,5.024538199265247,1
Nepal,2018,21.4,1.0,Nepal,-0.5074485986758235,Nepal,-1.0418661360551342,0.3024644531728197,3.109060958860994,1
Nepal,2022,16.84,1.0,Nepal,-0.5074485986758235,Nepal,-1.0153859369941054,0.3786996954500144,2.8814431271518632,1
Nicaragua,2010,425.0,1.0,Nicaragua,-0.7982266942041729,Nicaragua,-0.8446614555647787,-0.783110901218729,6.054439346269371,1
Nicaragua,2011,143.0,1.0,Nicaragua,-0.7982266942041729,Nicaragua,-0.8208945372934122,-0.6409320719243806,4.969813299576001,1
Nicaragua,2012,130.0,1.0,Nicaragua,-0.7982266942041729,Nicaragua,-0.7950189473944124,-0.7681958197260002,4.875197323201151,1
Nicaragua,2014,76.0,1.0,Nicaragua,-0.7982266942041729,Nicaragua,-0.757317561818605,-0.9367258540878233,4.343805421853684,1
Nicaragua,2023,12.5,1.0,Nicaragua,-0.7982266942041729,Nicaragua,-0.6895640766651452,-2.5260645918399853,2.6026896854443837,1
Nicaragua,2024,12.5,1.0,Nicaragua,-0.7982266942041729,Nicaragua,-0.6753041163933426,-2.5805916219297136,2.6026896854443837,1
Nigeria,2013,0.0,0.0,Nigeria,0.6556637834375739,Nigeria,-0.6161050630416327,-1.5819630120970323,0.0,1
Nigeria,2015,0.0,0.0,Nigeria,0.6556637834375739,Nigeria,-0.589985243324242,-1.064100100618187,0.0,1
Nigeria,2017,70.0,1.0,Nigeria,0.6556637834375739,Nigeria,-0.631601607388043,-0.6795091414808607,4.2626798770413155,1
Nigeria,2021,40.0,1.0,Nigeria,0.6556637834375739,Nigeria,-0.6995211413962693,-0.9845725659709481,3.713572066704308,1
Nigeria,2023,116.0,1.0,Nigeria,0.6556637834375739,Nigeria,-0.6780643519588694,-1.0041868125369486,4.762173934797756,1
Nigeria,2024,20.0,1.0,Nigeria,0.6556637834375739,Nigeria,-0.6654282798214622,-1.1701397201692676,3.044522437723423,1
Pakistan,2011,197.1,0.2827427915650553,Pakistan,-0.3620595509116488,Pakistan,-0.9725398309655394,-1.5005535217348935,5.288771953704505,1
Pakistan,2012,806.2,1.0,Pakistan,-0.3620595509116488,Pakistan,-0.968593664547513,-1.30128088735407,6.693571469039399,1
Pakistan,2013,350.1,1.0,Pakistan,-0.3620595509116488,Pakistan,-0.9587075558826633,-1.2665110219391964,5.861071083174386,1
Pakistan,2015,515.5,1.0,Pakistan,-0.3620595509116488,Pakistan,-0.9382580359131034,-0.9581032923029708,6.247075288559693,1
Pakistan,2016,130.4,0.105297157622739,Pakistan,-0.3620595509116488,Pakistan,-0.9175348794733472,-0.9537988973793423,4.8782461060505105,1
Pakistan,2017,569.45,0.2269222339556476,Pakistan,-0.3620595509116488,Pakistan,-0.905087847179723,-0.8445130199080294,6.346425523042378,1
Pakistan,2018,102.2,0.0864489934021316,Pakistan,-0.3620595509116488,Pakistan,-0.8858951817076625,-0.7849912653881536,4.636668853047462,1
Pakistan,2019,798.61,0.6056453386520654,Pakistan,-0.3620595509116488,Pakistan,-0.8823839188427777,-0.7220273724855434,6.684124108801169,1
Pakistan,2020,39.75,0.0203663379018829,Pakistan,-0.3620595509116488,Pakistan,-0.8962040351996132,-0.7236351945229968,3.7074558396868715,1
Pakistan,2021,250.0,1.0,Pakistan,-0.3620595509116488,Pakistan,-0.8762594602403864,-0.747008992486653,5.5254529391317835,1
Palau,2022,22.0,1.0,Palau,-0.7982266942041729,Palau,2.3674161627084507,3.8452453241352367,3.1354942159291497,2
Papua New Guinea,2023,1.2,1.0,Papua New Guinea,-0.7982266942041729,Papua New Guinea,-0.6103404175436482,-0.028029447265530572,0.7884573603642702,1
Peru,2011,174.6,0.3198387983147097,Peru,1.091830926730098,Peru,0.23867187934712072,0.12722094563603714,5.168208681201016,0
Peru,2012,217.5,0.1939366919304503,Peru,1.091830926730098,Peru,0.32148382124688724,0.0244805062358405,5.3867860145356445,0
Peru,2013,459.7,0.7602116752108483,Peru,1.091830926730098,Peru,0.40280232860836623,-0.1299573425158688,6.132747071941871,0
Peru,2014,138.0,0.2197452229299363,Peru,1.091830926730098,Peru,0.42662915871457696,-0.12685679793982194,4.9344739331306915,0
Peru,2015,440.7,0.4393599521459548,Peru,1.091830926730098,Peru,0.4635561697355255,0.10719030262598955,6.090630918602481,0
Peru,2016,216.6,1.0,Peru,1.091830926730098,Peru,0.5099467302556021,0.36679032114704263,5.382658514981787,0
Peru,2017,280.5,1.0,Peru,1.091830926730098,Peru,0.5287767019924752,0.28539118251766155,5.640132447579745,0
Peru,2018,311.2,1.0,Peru,1.091830926730098,Peru,0.567995776515544,0.08670712572756309,5.743644008081332,0
Peru,2019,54.0,1.0,Peru,1.091830926730098,Peru,0.5775651056300185,0.09702617161898472,4.007333185232471,0
Peru,2022,814.4,1.0,Peru,1.091830926730098,Peru,0.5894864703881283,0.02609960283494117,6.703678790385153,0
Peru,2023,447.0,1.0,Peru,1.091830926730098,Peru,0.5607301408398375,0.04563581017530297,6.104793232414985,0
Peru,2024,286.0,1.0,Peru,1.091830926730098,Peru,0.6021073940739146,-0.0165374056098264,5.659482215759621,0
Philippines,2010,28.25,0.019097515632922,Philippines,0.6556637834375739,Philippines,-0.6514153691906533,-0.35121692353172107,3.3758795736778655,1
Philippines,2011,79.0,0.2742103436306837,Philippines,0.6556637834375739,Philippines,-0.6388141168564613,-0.05507764225672516,4.382026634673881,1
Philippines,2012,478.03,1.0,Philippines,0.6556637834375739,Philippines,-0.6050089005664053,0.023771546285224106,6.171763225929875,1
Philippines,2013,239.29,0.1986979880261399,Philippines,0.6556637834375739,Philippines,-0.570139054665868,0.06585796024137569,5.481846527228154,1
Philippines,2014,480.0,1.0,Philippines,0.6556637834375739,Philippines,-0.5347400249210059,0.3166553814740883,6.175867270105761,1
Philippines,2015,320.7,0.0767197349377414,Philippines,0.6556637834375739,Philippines,-0.49632623859926456,0.15796837378879117,5.7736194342449805,1
Philippines,2016,318.0,0.1283085861846352,Philippines,0.6556637834375739,Philippines,-0.4482204142575036,0.05900546088809471,5.765191102784844,1
Philippines,2017,0.0,0.0,Philippines,0.6556637834375739,Philippines,-0.39877562758268637,-0.2133671113057129,0.0,1
Philippines,2018,19.12,1.0,Philippines,0.6556637834375739,Philippines,-0.35153470260082237,-0.3250427411190099,3.0017143452315387,1
Philippines,2019,52.5,1.0,Philippines,0.6556637834375739,Philippines,-0.30387214537852236,-0.3418372505779427,3.979681653901961,1
Philippines,2020,59.61,1.0,Philippines,0.6556637834375739,Philippines,-0.41287209938719943,-0.3096935288183605,4.104459895963194,1
Philippines,2021,401.71,1.0,Philippines,0.6556637834375739,Philippines,-0.3688609127791233,-0.4030082608149668,5.9982166999305155,1
Philippines,2022,245.18,1.0,Philippines,0.6556637834375739,Philippines,-0.30334633761500407,-0.3075438724795741,5.506062975682149,1
Philippines,2023,2081.56,1.0,Philippines,0.6556637834375739,Philippines,-0.2550911112594166,-0.23609340437304663,7.641353185150564,1
Philippines,2024,4144.24,1.0,Philippines,0.6556637834375739,Philippines,-0.20290286342064426,-0.17350563780164852,8.329715966978837,1
Russian Federation,2012,50.677,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.3975610386583939,-1.0737946588381906,3.945012808253803,0
Russian Federation,2015,282.0,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.3437287120512227,-0.9443057432208447,5.645446897643238,0
Russian Federation,2016,207.01,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.341303029130003,-0.848180502406064,5.3375861554687365,0
Russian Federation,2017,161.0,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.3845299065482257,-0.7793324786390039,5.087596335232384,0
Russian Federation,2018,487.42,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.4584669569112392,-0.7685038038370526,6.19117569143907,0
Russian Federation,2019,652.3100000000001,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.5183502280134913,-0.847592152178978,6.482051748632969,0
Russian Federation,2020,307.95,0.6324057911489885,Russian Federation,0.21949664014504988,Russian Federation,1.4461971664159443,-0.7522766870273869,5.733179451506989,0
Russian Federation,2021,101.02,1.0,Russian Federation,0.21949664014504988,Russian Federation,1.6192821719656907,-0.9303546568104698,4.625168872494781,0
Rwanda,2010,0.0,0.0,Rwanda,-0.6528376464399982,Rwanda,-1.1685876241424864,0.08796000637526268,0.0,1
Rwanda,2011,0.0,0.0,Rwanda,-0.6528376464399982,Rwanda,-1.1595812544087079,0.18850404614728153,0.0,1
Rwanda,2012,12.0,1.0,Rwanda,-0.6528376464399982,Rwanda,-1.1487992449104534,0.4044406832580275,2.5649493574615367,1
Rwanda,2014,60.1,1.0,Rwanda,-0.6528376464399982,Rwanda,-1.1375998594954928,0.6437421307815072,4.11251186617755,1
Rwanda,2017,362.0,1.0,Rwanda,-0.6528376464399982,Rwanda,-1.1143504802902777,0.8285512947290914,5.8944028342648505,2
Rwanda,2023,40.0,1.0,Rwanda,-0.6528376464399982,Rwanda,-1.0469468473600143,1.3121887429660877,3.713572066704308,2
Rwanda,2024,7.3,1.0,Rwanda,-0.6528376464399982,Rwanda,-1.0278414338231805,1.3784799021162129,2.1162555148025524,2
Senegal,2010,22.0,1.0,Senegal,-0.7982266942041729,Senegal,-1.0038334103535156,0.36059958372770734,3.1354942159291497,1
Senegal,2015,0.0,0.0,Senegal,-0.7982266942041729,Senegal,-0.9852036383578608,0.8315335299666645,0.0,2
Senegal,2016,75.50999999999999,1.0,Senegal,-0.7982266942041729,Senegal,-0.9738177705535852,0.9943239832413632,4.3374214512437606,2
Senegal,2017,25.9,0.4117647058823529,Senegal,-0.7982266942041729,Senegal,-0.9580115892286593,0.849386885268574,3.292126286607793,2
Senegal,2018,493.6,1.0,Senegal,-0.7982266942041729,Senegal,-0.9455901332705728,0.8307400977368476,6.203749355087316,2
Senegal,2019,53.9,1.0,Senegal,-0.7982266942041729,Senegal,-0.9385069621204555,0.8903458698086437,4.005513348515485,2
Senegal,2023,134.92000000000002,0.4535888384602455,Senegal,-0.7982266942041729,Senegal,-0.915575777393076,0.7555841774045065,4.912066477363677,2
Senegal,2024,110.7,0.1890046098685333,Senegal,-0.7982266942041729,Senegal,-0.9002821748779646,0.676541863512392,4.715816706075155,2
Sierra Leone,2011,30.0,1.0,Sierra Leone,-0.7982266942041729,Sierra Leone,-1.0624268348106392,-0.656067442035017,3.4339872044851463,1
Sierra Leone,2018,0.0,0.0,Sierra Leone,-0.7982266942041729,Sierra Leone,-1.0436712952350422,-0.5480496250779147,0.0,1
Sierra Leone,2023,1.2,1.0,Sierra Leone,-0.7982266942041729,Sierra Leone,-1.0152952753642657,-0.755697653842994,0.7884573603642702,1
Sierra Leone,2024,0.0,0.0,Sierra Leone,-0.7982266942041729,Sierra Leone,-1.0085273485258126,-0.7825835646929905,0.0,1
Solomon Islands,2012,0.0,,Solomon Islands,-0.6528376464399982,Solomon Islands,-0.7286338008573622,0.24128032271637018,0.0,1
Solomon Islands,2019,233.37,1.0,Solomon Islands,-0.6528376464399982,Solomon Islands,-0.7467870824437676,0.9574617704991624,5.456901063163783,2
South Africa,2010,0.0,0.0,South Africa,0.36488568790922454,South Africa,0.3832928071591952,1.2973093308160795,0.0,2
South Africa,2012,5648.61,1.0,South Africa,0.36488568790922454,South Africa,0.4317261776354902,1.171445768551822,8.639341795209372,2
South Africa,2013,2630.69,1.0,South Africa,0.36488568790922454,South Africa,0.44597735344919376,1.2044929531683546,7.875381504353448,2
South Africa,2014,87.0,1.0,South Africa,0.36488568790922454,South Africa,0.44139132460018055,1.3098503213092803,4.477336814478207,2
South Africa,2015,3906.44,1.0,South Africa,0.36488568790922454,South Africa,0.4290434699396419,1.249066484601476,8.27063770709137,2
South Africa,2016,779.4,1.0,South Africa,0.36488568790922454,South Africa,0.42413728784573607,1.3090515928440987,6.659806608748956,2
South Africa,2018,4347.23,1.0,South Africa,0.36488568790922454,South Africa,0.43048720484402636,0.9903777529214352,8.377524144726141,2
South Africa,2021,826.3,1.0,South Africa,0.36488568790922454,South Africa,0.3246236341261821,1.426354927459608,6.7181673861961375,2
South Africa,2022,1307.03,1.0,South Africa,0.36488568790922454,South Africa,0.3350133834794715,1.226161109232293,7.176277467533939,2
South Africa,2023,1216.22,1.0,South Africa,0.36488568790922454,South Africa,0.3262536915279745,1.2386429316819256,7.104324849041293,2
South Africa,2024,1621.59,1.0,South Africa,0.36488568790922454,South Africa,0.31438461161678105,1.188412699895403,7.391778916993619,2
Sri Lanka,2010,159.4,0.2329047340736411,Sri Lanka,-0.5074485986758235,Sri Lanka,-0.47229750782908864,0.6169204434724737,5.077670695432414,2
Sri Lanka,2011,116.96,1.0,Sri Lanka,-0.5074485986758235,Sri Lanka,-0.4031322424986182,0.48824452673226354,4.770345583947075,2
Sri Lanka,2012,354.90000000000003,1.0,Sri Lanka,-0.5074485986758235,Sri Lanka,-0.3301938549957786,0.8170325445329251,5.874649792516147,2
Sri Lanka,2014,13.585,1.0,Sri Lanka,-0.5074485986758235,Sri Lanka,-0.20156909658296038,0.31782401720622755,2.679993603319685,2
Sri Lanka,2023,8.32,1.0,Sri Lanka,-0.5074485986758235,Sri Lanka,-0.19145571571186398,0.4213714637829458,2.2321626286975,2
Thailand,2010,456.21,0.4322786231441184,Thailand,-0.21667050314747416,Thailand,0.12479286639547955,0.5542023841613725,6.125142803947428,2
Thailand,2011,514.5,0.3027360988526037,Thailand,-0.21667050314747416,Thailand,0.12793672804559947,0.8544006948700981,6.245137303457015,2
Thailand,2012,792.7,0.3813074221944297,Thailand,-0.21667050314747416,Thailand,0.22434561535346523,0.8820015439969943,6.67670555609683,2
Thailand,2013,261.19,0.4238789983608951,Thailand,-0.21667050314747416,Thailand,0.2569209842857465,0.6335091754634252,5.569069431776972,2
Thailand,2014,311.03,0.0715829349854891,Thailand,-0.21667050314747416,Thailand,0.2641028953792141,0.23179384234940437,5.743099337033152,2
